Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                             9275900             camlPlanck__Pbuffer__matched_2779 <cycle 2> [128]
[145]    0.3    0.27    0.07 9903246         camlPlanck__Pbuffer__bytes_2733 <cycle 2> [145]
                0.07    0.00 9903246/57278385     camlPlanck__Pbase__stream_2395 [134]
                0.00    0.00     183/321462775     caml_debugger_cleanup_fork [1612]
                             9903246             camlPlanck__Sbuffer__bytes_1182 <cycle 2> [177]
-----------------------------------------------
                0.00    0.00    4328/53325097     caml_iterate_global_roots [610]
                0.02    0.00 3325064/53325097     caml_do_local_roots [276]
                0.04    0.00 6104644/53325097     caml_do_roots [214]
                0.28    0.00 43891061/53325097     caml_modify [44]
[146]    0.3    0.34    0.00 53325097         caml_darken [146]
                0.00    0.00       5/11          realloc_gray_vals [2167]
-----------------------------------------------
                0.08    0.25 4364280/4364280     camlList__find_1207 [137]
[147]    0.3    0.08    0.25 4364280         camlXlocation__fun_3312 [147]
                0.06    0.20 4364280/10514216     caml_notequal [111]
                0.00    0.00 4364280/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                0.14    0.18 10445140/10445140     camlPrintf__scan_conv_1293 [26]
[148]    0.3    0.14    0.18 10445140         camlChar__escaped_1038 [148]
                0.03    0.08 5258328/152725211     caml_create_string [36]
                0.07    0.00 5258328/18403299     caml_is_printable [167]
                0.00    0.00 10516656/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                              388580             camlPlphelper__t_2476 <cycle 2> [45]
[149]    0.3    0.02    0.29  388580         camlPlparser__fun_17559 <cycle 2> [149]
                0.01    0.15  388584/6262956     camlPlphelper__rule_2461 [39]
                0.01    0.08  388584/8468001     camlPlphelper__with_rhs_2448 [48]
                0.01    0.02  388584/288820157     caml_apply2 <cycle 1> [19]
                0.00    0.00  388584/231536836     caml_curry3_2 [40]
                0.00    0.00  362333/39562496     camlPlanck__Pbase__throw_2389 [139]
                0.00    0.00  410469/240100803     caml_curry2_1 [47]
                0.00    0.00   48140/288820157     camlPlphelper__token_2545 <cycle 1> [125]
                0.00    0.00   26251/3196788     camlPlphelper__fun_2784 [228]
                0.00    0.00   48140/176419008     caml_curry2 [67]
                0.00    0.00   21893/1110038     camlPlphelper__fun_2951 [1616]
                              388584             camlPlphelper__fun_2778 <cycle 2> [77]
                               48136             camlPlphelper__with_position_2535 <cycle 2> [71]
-----------------------------------------------
                0.00    0.00       2/89428110     camlPlparser__fun_16461 <cycle 2> [521]
                0.00    0.00    2431/89428110     camlPlparser__fun_12281 <cycle 2> [599]
                0.00    0.00   10394/89428110     camlPlparser__gen_list_3001 <cycle 2> [417]
                0.00    0.00   13440/89428110     camlPlparser__fun_16372 <cycle 2> [307]
                0.00    0.00   40160/89428110     camlPlparser__check_close_2987 <cycle 2> [764]
                0.00    0.00   54242/89428110     camlPlanck__Pbase__take_2376 <cycle 2> [105]
                0.00    0.00  113353/89428110     camlPlparser__fun_15537 <cycle 2> [233]
                0.03    0.00 8112109/89428110     camlPlanck__Pbase__$3c$21$3e_2587 <cycle 2> [25]
                0.05    0.00 15410921/89428110     camlPlanck__Pbase__$3c$7c$3e_2574 <cycle 2> [31]
                0.07    0.00 21280131/89428110     camlPlanck__Pbase__error_2386 <cycle 2> [91]
                0.15    0.00 44390927/89428110     camlPlanck__Pbase__position_2384 <cycle 2> [52]
[150]    0.3    0.30    0.00 89428110         camlToken__position_of_attr_2460 [150]
-----------------------------------------------
                                                 <spontaneous>
[151]    0.3    0.00    0.30                 camlParse__wrap_1037 [151]
                0.00    0.29     809/809         camlParsing__yyparse_1164 [155]
                0.00    0.01     809/809         camlParsing__clear_parser_1161 [600]
                0.00    0.00     809/288820157     caml_apply2 <cycle 1> [19]
-----------------------------------------------
                              778270             camlCamlinternalLazy__force_lazy_block_1032 <cycle 2> [115]
[152]    0.3    0.09    0.21  778270         camlToken__fun_3741 <cycle 2> [152]
                0.01    0.14  778270/9308577     camlHashtbl__create_1051 [55]
                0.02    0.03  778270/288820157     caml_apply2 <cycle 1> [19]
                0.01    0.00  777461/777461      camlLex__fun_5344 [554]
                0.00    0.00  777461/778270      camlToken__f_2654 [1617]
                0.00    0.00     809/809         camlLex__fun_5341 [1928]
                0.00    0.00      35/321462775     caml_debugger_cleanup_fork [1612]
                              778270             camlLex__fun_5337 <cycle 2> [366]
-----------------------------------------------
                0.01    0.29  467925/467925      camlPlphelper__rule_2461 [39]
[153]    0.3    0.01    0.29  467925         camlPlparser__fun_22980 [153]
                0.10    0.16 3743400/288820157     caml_apply2 <cycle 1> [19]
                0.03    0.00 3743400/224389539     caml_curry3_1 [46]
                0.00    0.00       7/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                              384336             camlPlphelper__t_2476 <cycle 2> [45]
[154]    0.3    0.01    0.29  384336         camlPlparser__fun_17377 <cycle 2> [154]
                0.01    0.15  384336/6262956     camlPlphelper__rule_2461 [39]
                0.01    0.08  384336/8468001     camlPlphelper__with_rhs_2448 [48]
                0.01    0.02  384336/288820157     caml_apply2 <cycle 1> [19]
                0.01    0.00  231828/3196788     camlPlphelper__fun_2784 [228]
                0.00    0.00  384336/231536836     caml_curry3_2 [40]
                0.00    0.00  152508/39562496     camlPlanck__Pbase__throw_2389 [139]
                0.00    0.00  152508/240100803     caml_curry2_1 [47]
                0.00    0.00       9/321462775     caml_debugger_cleanup_fork [1612]
                              384336             camlPlphelper__fun_2778 <cycle 2> [77]
-----------------------------------------------
                0.00    0.29     809/809         camlParse__wrap_1037 [151]
[155]    0.3    0.00    0.29     809         camlParsing__yyparse_1164 [155]
                0.04    0.25     809/809         camlParsing__loop_1169 [156]
                0.00    0.00    1618/187760356     caml_modify [44]
-----------------------------------------------
                0.04    0.25     809/809         camlParsing__yyparse_1164 [155]
[156]    0.3    0.04    0.25     809         camlParsing__loop_1169 [156]
                0.15    0.08 2640515/2640515     caml_parse_engine [170]
                0.02    0.00 1556540/187760356     caml_modify [44]
                0.00    0.00    2779/4662466     camlList__rev_append_1051 [271]
                0.00    0.00       3/3           camlParsing__grow_stacks_1154 [1099]
                0.00    0.00 2640539/321462775     caml_debugger_cleanup_fork [1612]
-----------------------------------------------
                              316035             camlPlphelper__t_2476 <cycle 2> [45]
[157]    0.3    0.04    0.25  316035         camlPlparser__fun_22915 <cycle 2> [157]
                0.01    0.13  337920/6262956     camlPlphelper__rule_2461 [39]
                0.01    0.07  337920/8468001     camlPlphelper__with_rhs_2448 [48]
                0.01    0.01  337920/288820157     caml_apply2 <cycle 1> [19]
                0.00    0.00  337920/231536836     caml_curry3_2 [40]
                0.00    0.00  289792/39562496     camlPlanck__Pbase__throw_2389 [139]
                0.00    0.00  316035/240100803     caml_curry2_1 [47]
                0.00    0.00   48128/3196788     camlPlphelper__fun_2784 [228]
                0.00    0.00   26243/288820157     camlPlphelper__token_2545 <cycle 1> [125]
                0.00    0.00   26243/176419008     caml_curry2 [67]
                0.00    0.00   21885/1110038     camlPlphelper__fun_2951 [1616]
                              337920             camlPlphelper__fun_2778 <cycle 2> [77]
                               26243             camlPlphelper__with_position_2535 <cycle 2> [71]
-----------------------------------------------
                0.11    0.17 5377748/5377748     camlPlanck__Pbase__tokenp_2417 <cycle 2> [17]
[158]    0.3    0.11    0.17 5377748         camlList__exists_1141 [158]
                0.09    0.00 11033640/240100803     caml_curry2_1 [47]
                0.08    0.00 11033624/25795149     camlInput__equal_elem_1863 [188]
                0.00    0.00      16/16312791     camlToken__equal_elem_2422 [81]
-----------------------------------------------
                             1846285             camlPlanck__Pbuffer__matched_2779 <cycle 2> [128]
[159]    0.3    0.10    0.18 1846285         camlLex__fun_4007 <cycle 2> [159]
                0.05    0.08 2030395/288820157     caml_apply2 <cycle 1> [19]
                0.02    0.00 1846285/231536836     caml_curry3_2 [40]
                0.02    0.00 1969025/224389539     caml_curry3_1 [46]
                0.00    0.00   61370/626821      camlPlanck__Pbase__$3f$2a_2504 [453]
                0.00    0.00   61370/4156535     camlPlanck__Pbase__return_2257 [251]
                0.00    0.00   61370/240100803     caml_curry2_1 [47]
                             1846285             camlPlanck__Pbase__bind_2260 <cycle 2> [58]
-----------------------------------------------
                              346688             camlPlphelper__t_2476 <cycle 2> [45]
[160]    0.3    0.02    0.26  346688         camlPlparser__fun_17692 <cycle 2> [160]
                0.01    0.14  346688/6262956     camlPlphelper__rule_2461 [39]
                0.01    0.07  346688/8468001     camlPlphelper__with_rhs_2448 [48]
                0.01    0.01  346688/288820157     caml_apply2 <cycle 1> [19]
                0.00    0.00  346688/231536836     caml_curry3_2 [40]
                0.00    0.00  316035/39562496     camlPlanck__Pbase__throw_2389 [139]
                0.00    0.00  316035/240100803     caml_curry2_1 [47]
                0.00    0.00   30653/3196788     camlPlphelper__fun_2784 [228]
                              346688             camlPlphelper__fun_2778 <cycle 2> [77]
-----------------------------------------------
                              370020             camlPlphelper__t_2476 <cycle 2> [45]
[161]    0.3    0.00    0.27  370020         camlPlparser__fun_23022 <cycle 2> [161]
                0.01    0.15  370020/6262956     camlPlphelper__rule_2461 [39]
